,movieId,genres
3548,178821,(no genres listed)
3549,178853,Drama
3550,178869,(no genres listed)
3551,178921,(no genres listed)
3552,178923,(no genres listed)
3553,178953,(no genres listed)
3554,178961,(no genres listed)
3555,178983,Fantasy
3556,179043,(no genres listed)
3557,179111,Drama
3558,179115,Thriller
3559,179117,(no genres listed)
3560,179137,Drama
3561,179147,(no genres listed)
3562,179149,(no genres listed)
3563,179161,(no genres listed)
3564,179179,(no genres listed)
3565,179189,(no genres listed)
3566,179195,(no genres listed)
3567,179251,Drama
3568,179257,Drama
3569,179271,(no genres listed)
3570,179279,(no genres listed)
3571,179301,Drama
3572,179307,Drama
3573,179311,(no genres listed)
3574,179325,Fantasy
3575,179349,Drama
3576,179357,Drama
3577,179361,Drama
3578,179365,Animation
3579,179369,(no genres listed)
3580,179405,(no genres listed)
3581,179459,Drama
3582,179469,Drama
3583,179485,Drama
3584,179487,Drama
3585,179555,(no genres listed)
3586,179719,Romance
3587,179723,Fantasy
3588,179763,(no genres listed)
3589,179765,Drama
3590,179767,(no genres listed)
3591,179769,(no genres listed)
3592,179783,(no genres listed)
3593,179823,Drama
3594,179833,Documentary
3595,179843,(no genres listed)
3596,179845,Drama
3597,179869,(no genres listed)
3598,179907,(no genres listed)
3599,179927,(no genres listed)
3600,179935,Drama
3601,179955,Drama
3602,179969,(no genres listed)
3603,179971,Drama
3604,179973,Animation
3605,179987,(no genres listed)
3606,179993,Animation
3607,179995,(no genres listed)
3608,180003,(no genres listed)
3609,180005,(no genres listed)
3610,180011,(no genres listed)
3611,180015,(no genres listed)
3612,180049,(no genres listed)
3613,180053,Drama
3614,180069,Comedy
3615,180077,(no genres listed)
3616,180083,(no genres listed)
3617,180097,(no genres listed)
3618,180115,Drama
3619,180143,(no genres listed)
3620,180163,Drama
3621,180167,(no genres listed)
3622,180175,(no genres listed)
3623,180177,Animation
3624,180179,(no genres listed)
3625,180189,Drama
3626,180193,(no genres listed)
3627,180195,(no genres listed)
3628,180199,(no genres listed)
3629,180213,(no genres listed)
3630,180299,(no genres listed)
3631,180301,(no genres listed)
3632,180311,Animation
3633,180331,(no genres listed)
3634,180397,(no genres listed)
3635,180399,(no genres listed)
3636,180407,Drama
3637,180413,(no genres listed)
3638,180473,Drama
3639,180493,Drama
3640,180531,(no genres listed)
3641,180539,Drama
3642,180543,Drama
3643,180585,(no genres listed)
3644,180597,Drama
3645,180645,(no genres listed)
3646,180653,(no genres listed)
3647,180665,(no genres listed)
3648,180667,(no genres listed)
3649,180683,Comedy
3650,180695,(no genres listed)
3651,180713,(no genres listed)
3652,180841,(no genres listed)
3653,180845,(no genres listed)
3654,180847,Comedy
3655,180893,Documentary
3656,180923,Drama
3657,180931,Drama
3658,180947,Drama
3659,180973,Drama
3660,180991,(no genres listed)
3661,180993,(no genres listed)
3662,181011,(no genres listed)
3663,181039,Comedy
3664,181051,(no genres listed)
3665,181071,Drama
3666,181095,Drama
3667,181097,(no genres listed)
3668,181117,(no genres listed)
3669,181143,Drama
3670,181153,Comedy
3671,181181,(no genres listed)
3672,181183,Comedy
3673,181283,(no genres listed)
3674,181297,(no genres listed)
3675,181327,(no genres listed)
3676,181351,(no genres listed)
3677,181361,(no genres listed)
3678,181375,(no genres listed)
3679,181377,(no genres listed)
3680,181381,(no genres listed)
3681,181395,(no genres listed)
3682,181397,(no genres listed)
3683,181401,(no genres listed)
3684,181407,(no genres listed)
3685,181409,(no genres listed)
3686,181411,(no genres listed)
3687,181413,Comedy
3688,181417,(no genres listed)
3689,181435,(no genres listed)
3690,181449,Drama
3691,181463,(no genres listed)
3692,181477,(no genres listed)
3693,181533,Animation
3694,181543,(no genres listed)
3695,181561,(no genres listed)
3696,181591,(no genres listed)
3697,181613,Drama
3698,181615,(no genres listed)
3699,181621,Drama
3700,181623,Documentary
3701,181637,(no genres listed)
3702,181641,Comedy
3703,181667,(no genres listed)
3704,181675,(no genres listed)
3705,181683,(no genres listed)
3706,181685,(no genres listed)
3707,181693,(no genres listed)
3708,181701,(no genres listed)
3709,181717,(no genres listed)
3710,181719,Drama
3711,181757,(no genres listed)
3712,181855,(no genres listed)
3713,181869,(no genres listed)
3714,181899,(no genres listed)
3715,181933,(no genres listed)
3716,182097,(no genres listed)
3717,182121,(no genres listed)
3718,182275,(no genres listed)
3719,182279,(no genres listed)
3720,182311,Drama
3721,182317,(no genres listed)
3722,182323,(no genres listed)
3723,182329,(no genres listed)
3724,182333,(no genres listed)
3725,182337,Drama
3726,182365,Drama
3727,182367,Drama
3728,182391,Comedy
3729,182399,(no genres listed)
3730,182411,(no genres listed)
3731,182419,Drama
3732,182427,(no genres listed)
3733,182431,(no genres listed)
3734,182433,(no genres listed)
3735,182459,Drama
3736,182461,Drama
3737,182473,(no genres listed)
3738,182517,Drama
3739,182519,Drama
3740,182521,Drama
3741,182525,Drama
3742,182529,Animation
3743,182533,Animation
3744,182535,(no genres listed)
3745,182615,Animation
3746,182629,Drama
3747,182653,Drama
3748,182655,(no genres listed)
3749,182665,(no genres listed)
3750,182687,Drama
3751,182693,Documentary
3752,182701,Adventure
3753,182719,Drama
3754,182723,Documentary
3755,182727,Comedy
3756,182747,Horror
3757,182761,(no genres listed)
3758,182765,Drama
3759,182787,(no genres listed)
3760,182789,(no genres listed)
3761,182797,(no genres listed)
3762,182801,(no genres listed)
3763,182817,(no genres listed)
3764,182833,(no genres listed)
3765,182843,(no genres listed)
3766,182909,(no genres listed)
3767,182961,(no genres listed)
3768,182963,Drama
3769,182971,(no genres listed)
3770,182975,(no genres listed)
3771,182977,(no genres listed)
3772,182979,(no genres listed)
3773,182983,(no genres listed)
3774,182989,(no genres listed)
3775,182997,(no genres listed)
3776,183007,(no genres listed)
3777,183009,(no genres listed)
3778,183013,(no genres listed)
3779,183015,(no genres listed)
3780,183027,Animation
3781,183067,Drama
3782,183069,(no genres listed)
3783,183089,(no genres listed)
3784,183113,(no genres listed)
3785,183167,(no genres listed)
3786,183185,(no genres listed)
3787,183221,Drama
3788,183247,Crime
3789,183253,(no genres listed)
3790,183257,(no genres listed)
3791,183275,(no genres listed)
3792,183283,(no genres listed)
3793,183307,Animation
3794,183315,(no genres listed)
3795,183357,(no genres listed)
3796,183371,(no genres listed)
3797,183375,(no genres listed)
3798,183383,(no genres listed)
3799,183427,Drama
3800,183443,(no genres listed)
3801,183473,(no genres listed)
3802,183513,(no genres listed)
3803,183551,Drama
3804,183555,Drama
3805,183577,(no genres listed)
3806,183587,(no genres listed)
3807,183627,(no genres listed)
3808,183665,(no genres listed)
3809,183687,(no genres listed)
3810,183717,(no genres listed)
3811,183723,(no genres listed)
3812,183735,(no genres listed)
3813,183813,(no genres listed)
3814,183865,Comedy
3815,183869,Drama
3816,183871,(no genres listed)
3817,183907,Drama
3818,183909,Drama
3819,183935,(no genres listed)
3820,183947,(no genres listed)
3821,183963,(no genres listed)
3822,183995,Comedy
3823,184001,Drama
3824,184003,(no genres listed)
3825,184027,Drama
3826,184029,(no genres listed)
3827,184055,(no genres listed)
3828,184059,(no genres listed)
3829,184075,(no genres listed)
3830,184083,(no genres listed)
3831,184091,Animation
3832,184099,Thriller
3833,184109,Drama
3834,184123,(no genres listed)
3835,184149,(no genres listed)
3836,184151,(no genres listed)
3837,184169,(no genres listed)
3838,184271,Horror
3839,184305,(no genres listed)
3840,184309,(no genres listed)
3841,184329,(no genres listed)
3842,184337,(no genres listed)
3843,184399,Drama
3844,184401,Thriller
3845,184483,Drama
3846,184499,(no genres listed)
3847,184547,(no genres listed)
3848,184595,(no genres listed)
3849,184607,(no genres listed)
3850,184611,Comedy
3851,184627,(no genres listed)
3852,184631,Animation
3853,184651,Drama
3854,184827,Drama
3855,184847,(no genres listed)
3856,184853,Thriller
3857,184887,(no genres listed)
3858,184891,Comedy
3859,184893,(no genres listed)
3860,184913,(no genres listed)
3861,184969,Adventure
3862,184975,(no genres listed)
3863,185009,Drama
3864,185023,(no genres listed)
3865,185085,(no genres listed)
3866,185097,Drama
3867,185133,(no genres listed)
3868,185139,(no genres listed)
3869,185141,(no genres listed)
3870,185143,(no genres listed)
3871,185159,(no genres listed)
3872,185165,(no genres listed)
3873,185191,(no genres listed)
3874,185195,(no genres listed)
3875,185211,Drama
3876,185243,(no genres listed)
3877,185255,(no genres listed)
3878,185291,Drama
3879,185315,Drama
3880,185323,(no genres listed)
3881,185329,(no genres listed)
3882,185331,(no genres listed)
3883,185337,(no genres listed)
3884,185357,(no genres listed)
3885,185399,Comedy
3886,185419,Comedy
3887,185459,Drama
3888,185479,Drama
3889,185517,Drama
3890,185565,Drama
3891,185573,Drama
3892,185581,(no genres listed)
3893,185599,Drama
3894,185613,(no genres listed)
3895,185653,(no genres listed)
3896,185657,(no genres listed)
3897,185659,Action
3898,185663,(no genres listed)
3899,185667,(no genres listed)
3900,185675,Drama
3901,185691,Drama
3902,185695,(no genres listed)
3903,185721,Documentary
3904,185745,(no genres listed)
3905,185809,Drama
3906,185819,(no genres listed)
3907,185827,(no genres listed)
3908,185835,Animation
3909,185837,(no genres listed)
3910,185845,Drama
3911,185857,Drama
3912,185913,(no genres listed)
3913,185939,Drama
3914,185973,(no genres listed)
3915,186007,Drama
3916,186037,Adventure
3917,186053,Drama
3918,186079,Drama
3919,186093,(no genres listed)
3920,186117,(no genres listed)
3921,186143,(no genres listed)
3922,186241,Documentary
3923,186247,(no genres listed)
3924,186253,(no genres listed)
3925,186261,(no genres listed)
3926,186275,Documentary
3927,186293,Drama
3928,186313,(no genres listed)
3929,186325,Animation
3930,186327,(no genres listed)
3931,186337,Comedy
3932,186355,(no genres listed)
3933,186373,(no genres listed)
3934,186375,(no genres listed)
3935,186377,(no genres listed)
3936,186379,Drama
3937,186385,(no genres listed)
3938,186387,(no genres listed)
3939,186437,Action
3940,186441,Action
3941,186449,Action
3942,186475,Drama
3943,186477,(no genres listed)
3944,186489,(no genres listed)
3945,186543,(no genres listed)
3946,186585,(no genres listed)
3947,186597,Drama
3948,186613,(no genres listed)
3949,186619,(no genres listed)
3950,186629,(no genres listed)
3951,186725,(no genres listed)
3952,186753,(no genres listed)
3953,186757,(no genres listed)
3954,186779,(no genres listed)
3955,186781,(no genres listed)
3956,186789,(no genres listed)
3957,186791,Animation
3958,186801,(no genres listed)
3959,186805,(no genres listed)
3960,186835,(no genres listed)
3961,186865,(no genres listed)
3962,186885,Drama
3963,186887,Drama
3964,186891,Drama
3965,186893,Drama
3966,186897,Drama
3967,186929,(no genres listed)
3968,186951,(no genres listed)
3969,186995,(no genres listed)
3970,187009,(no genres listed)
3971,187011,(no genres listed)
3972,187013,Drama
3973,187059,(no genres listed)
3974,187107,Thriller
3975,187131,(no genres listed)
3976,187155,(no genres listed)
3977,187161,(no genres listed)
3978,187177,(no genres listed)
3979,187209,(no genres listed)
3980,187251,(no genres listed)
3981,187253,(no genres listed)
3982,187269,(no genres listed)
3983,187273,(no genres listed)
3984,187285,Animation
3985,187307,Drama
3986,187311,Drama
3987,187327,Drama
3988,187329,(no genres listed)
3989,187343,(no genres listed)
3990,187349,(no genres listed)
3991,187361,(no genres listed)
3992,187371,(no genres listed)
3993,187373,(no genres listed)
3994,187387,(no genres listed)
3995,187391,Animation
3996,187399,(no genres listed)
3997,187401,Drama
3998,187413,(no genres listed)
3999,187429,(no genres listed)
4000,187443,(no genres listed)
4001,187451,(no genres listed)
4002,187455,Drama
4003,187471,(no genres listed)
4004,187475,(no genres listed)
4005,187519,(no genres listed)
4006,187525,(no genres listed)
4007,187543,(no genres listed)
4008,187549,(no genres listed)
4009,187645,Drama
4010,187685,(no genres listed)
4011,187689,Drama
4012,187691,(no genres listed)
4013,187693,(no genres listed)
4014,187695,Drama
4015,187697,(no genres listed)
4016,187699,(no genres listed)
4017,187703,Drama
4018,187713,Drama
4019,187763,(no genres listed)
4020,187765,Documentary
4021,187767,(no genres listed)
4022,187787,Comedy
4023,187799,(no genres listed)
4024,187821,Comedy
4025,187825,(no genres listed)
4026,187839,Comedy
4027,187913,Comedy
4028,187965,(no genres listed)
4029,188013,(no genres listed)
4030,188029,Drama
4031,188063,Drama
4032,188071,(no genres listed)
4033,188129,(no genres listed)
4034,188201,Thriller
4035,188203,Drama
4036,188209,Drama
4037,188223,Drama
4038,188225,Drama
4039,188257,Drama
4040,188323,(no genres listed)
4041,188333,(no genres listed)
4042,188367,(no genres listed)
4043,188387,Drama
4044,188405,Drama
4045,188493,(no genres listed)
4046,188499,(no genres listed)
4047,188561,(no genres listed)
4048,188567,(no genres listed)
4049,188569,(no genres listed)
4050,188593,(no genres listed)
4051,188595,(no genres listed)
4052,188601,Drama
4053,188617,(no genres listed)
4054,188627,Drama
4055,188703,(no genres listed)
4056,188723,(no genres listed)
4057,188735,Comedy
4058,188801,(no genres listed)
4059,188805,Drama
4060,188817,(no genres listed)
4061,188891,Drama
4062,188901,Drama
4063,188903,Drama
4064,188907,Drama
4065,188923,(no genres listed)
4066,188925,(no genres listed)
4067,189023,(no genres listed)
4068,189025,(no genres listed)
4069,189047,(no genres listed)
4070,189077,(no genres listed)
4071,189143,(no genres listed)
4072,189159,(no genres listed)
4073,189161,(no genres listed)
4074,189163,(no genres listed)
4075,189227,Drama
4076,189335,(no genres listed)
4077,189345,(no genres listed)
4078,189351,(no genres listed)
4079,189385,Comedy
4080,189413,Drama
4081,189429,Drama
4082,189433,(no genres listed)
4083,189505,(no genres listed)
4084,189507,Horror
4085,189513,Drama
4086,189537,(no genres listed)
4087,189557,Drama
4088,189571,(no genres listed)
4089,189573,(no genres listed)
4090,189597,(no genres listed)
4091,189611,(no genres listed)
4092,189615,(no genres listed)
4093,189617,(no genres listed)
4094,189619,(no genres listed)
4095,189627,(no genres listed)
4096,189703,Drama
4097,189707,(no genres listed)
4098,189723,(no genres listed)
4099,189725,(no genres listed)
4100,189789,(no genres listed)
4101,189813,Comedy
4102,189833,(no genres listed)
4103,189845,Drama
4104,189881,(no genres listed)
4105,189925,(no genres listed)
4106,190009,(no genres listed)
4107,190049,(no genres listed)
4108,190061,(no genres listed)
4109,190071,(no genres listed)
4110,190095,(no genres listed)
4111,190139,(no genres listed)
4112,190159,(no genres listed)
4113,190163,Animation
4114,190173,(no genres listed)
4115,190181,(no genres listed)
4116,190189,Drama
4117,190237,(no genres listed)
4118,190249,(no genres listed)
4119,190285,(no genres listed)
4120,190289,(no genres listed)
4121,190313,Drama
4122,190315,Drama
4123,190375,Drama
4124,190377,Drama
4125,190381,Drama
4126,190383,Drama
4127,190387,(no genres listed)
4128,190403,(no genres listed)
4129,190409,(no genres listed)
4130,190463,(no genres listed)
4131,190469,Drama
4132,190473,Drama
4133,190475,Drama
4134,190483,(no genres listed)
4135,190533,(no genres listed)
4136,190597,(no genres listed)
4137,190617,(no genres listed)
4138,190701,(no genres listed)
4139,190703,(no genres listed)
4140,190705,(no genres listed)
4141,190707,Drama
4142,190713,(no genres listed)
4143,190715,(no genres listed)
4144,190723,(no genres listed)
4145,190725,(no genres listed)
4146,190727,(no genres listed)
4147,190773,(no genres listed)
4148,190821,Comedy
4149,190841,Comedy
4150,190855,Drama
4151,190891,(no genres listed)
4152,190897,(no genres listed)
4153,190941,(no genres listed)
4154,190949,Drama
4155,190967,Drama
4156,190969,(no genres listed)
4157,190971,Comedy
4158,191021,(no genres listed)
4159,191077,(no genres listed)
4160,191161,(no genres listed)
4161,191173,(no genres listed)
4162,191207,Drama
4163,191227,(no genres listed)
4164,191259,(no genres listed)
4165,191263,(no genres listed)
4166,191275,(no genres listed)
4167,191341,(no genres listed)
4168,191353,(no genres listed)
4169,191385,(no genres listed)
4170,191391,(no genres listed)
4171,191393,(no genres listed)
4172,191403,(no genres listed)
4173,191411,(no genres listed)
4174,191429,(no genres listed)
4175,191433,(no genres listed)
4176,191443,(no genres listed)
4177,191467,(no genres listed)
4178,191637,(no genres listed)
4179,191641,Drama
4180,191645,(no genres listed)
4181,191685,Drama
4182,191695,Action
4183,191697,Romance
4184,191747,(no genres listed)
4185,191751,(no genres listed)
4186,191757,(no genres listed)
4187,191809,Drama
4188,191813,(no genres listed)
4189,191819,(no genres listed)
4190,191855,(no genres listed)
4191,191869,Drama
4192,191897,Drama
4193,191917,(no genres listed)
4194,191939,(no genres listed)
4195,191943,(no genres listed)
4196,191955,(no genres listed)
4197,191961,(no genres listed)
4198,191963,(no genres listed)
4199,191971,(no genres listed)
4200,191993,(no genres listed)
4201,192001,(no genres listed)
4202,192031,(no genres listed)
4203,192111,(no genres listed)
4204,192125,(no genres listed)
4205,192139,(no genres listed)
4206,192227,Drama
4207,192269,(no genres listed)
4208,192277,(no genres listed)
4209,192339,(no genres listed)
4210,192353,(no genres listed)
4211,192373,(no genres listed)
4212,192421,(no genres listed)
4213,192455,(no genres listed)
4214,192505,(no genres listed)
4215,192675,(no genres listed)
4216,192679,(no genres listed)
4217,192853,(no genres listed)
4218,192859,Drama
4219,192873,(no genres listed)
4220,192885,(no genres listed)
4221,192939,(no genres listed)
4222,192971,(no genres listed)
4223,193013,(no genres listed)
4224,193019,(no genres listed)
4225,193063,(no genres listed)
4226,193097,(no genres listed)
4227,193117,(no genres listed)
4228,193131,(no genres listed)
4229,193149,Drama
4230,193163,(no genres listed)
4231,193191,(no genres listed)
4232,193211,(no genres listed)
4233,193249,(no genres listed)
4234,193269,Drama
4235,193273,Drama
4236,193275,Drama
4237,193281,Comedy
4238,193303,(no genres listed)
4239,193347,(no genres listed)
4240,193365,(no genres listed)
4241,193391,(no genres listed)
4242,193437,(no genres listed)
4243,193443,(no genres listed)
4244,193459,(no genres listed)
4245,193465,(no genres listed)
4246,193469,(no genres listed)
4247,193473,(no genres listed)
4248,193495,Drama
4249,193509,(no genres listed)
4250,193525,Comedy
4251,193527,(no genres listed)
4252,193529,(no genres listed)
4253,193545,(no genres listed)
4254,193651,(no genres listed)
4255,193659,(no genres listed)
4256,193693,(no genres listed)
4257,193709,(no genres listed)
4258,193787,(no genres listed)
4259,193789,(no genres listed)
4260,193791,(no genres listed)
4261,193815,(no genres listed)
4262,193849,(no genres listed)
4263,193855,(no genres listed)
4264,193870,(no genres listed)
4265,193876,(no genres listed)
